timestamp,message
1766577562960,"{""fd_max"":1024,""cpu_total_time"":30,""agent_memory_max"":7,""total_network"":10044,""rx_bytes"":5770,""cpu_system_time"":10,""fd_use"":15,""tmp_free"":4195139584,""tmp_max"":4211933184,""duration"":10,""request_id"":""b54f5e94-e7ae-4828-b984-e1e760be82a6"",""tx_bytes"":4274,""used_memory_max"":147,""agent_memory_avg"":7,""billed_mb_ms"":33088,""threads_max"":14,""cold_start"":false,""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""billed_duration"":11,""total_memory"":3008,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577561876,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_user_time"":20,""event_type"":""performance"",""memory_utilization"":4,""tmp_used"":16793600}"
1766577564046,"{""threads_max"":14,""fd_use"":15,""cpu_user_time"":10,""fd_max"":1024,""tmp_free"":4195139584,""total_memory"":3008,""billed_mb_ms"":30080,""rx_bytes"":5769,""tx_bytes"":6302,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577562960,""LambdaInsights"":{""ShareTelemetry"":true}},""billed_duration"":10,""used_memory_max"":147,""total_network"":12071,""event_type"":""performance"",""tmp_max"":4211933184,""request_id"":""3f908918-a598-412b-b3ce-852d8dbbe973"",""cpu_total_time"":20,""agent_memory_avg"":7,""cold_start"":false,""agent_version"":""1.0.660.0"",""cpu_system_time"":10,""function_name"":""cr2a-api"",""tmp_used"":16793600,""duration"":9,""memory_utilization"":4,""agent_memory_max"":7}"
1766577565132,"{""tmp_free"":4195139584,""total_memory"":3008,""cpu_user_time"":0,""event_type"":""performance"",""used_memory_max"":147,""request_id"":""5ff56b16-9899-429f-84d0-a926dd2c7d8d"",""tx_bytes"":13107,""agent_memory_avg"":7,""cold_start"":false,""total_network"":19373,""billed_mb_ms"":33088,""memory_utilization"":4,""cpu_system_time"":0,""threads_max"":14,""tmp_max"":4211933184,""agent_memory_max"":7,""billed_duration"":11,""duration"":10,""cpu_total_time"":0,""fd_use"":15,""fd_max"":1024,""tmp_used"":16793600,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577564046,""LambdaInsights"":{""ShareTelemetry"":true}},""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""rx_bytes"":6266}"
1766577566248,"{""used_memory_max"":147,""agent_memory_avg"":7,""tmp_max"":4211933184,""rx_bytes"":5704,""cpu_total_time"":20,""total_network"":11940,""memory_utilization"":4,""tx_bytes"":6236,""threads_max"":14,""agent_version"":""1.0.660.0"",""billed_duration"":53,""request_id"":""151210ac-1eab-44db-b784-f56f3f5b54c9"",""cold_start"":false,""tmp_used"":16793600,""total_memory"":3008,""duration"":52,""agent_memory_max"":7,""cpu_user_time"":20,""tmp_free"":4195139584,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577565132,""LambdaInsights"":{""ShareTelemetry"":true}},""event_type"":""performance"",""cpu_system_time"":0,""function_name"":""cr2a-api"",""fd_use"":15,""billed_mb_ms"":159424,""fd_max"":1024}"
1766577567330,"{""agent_memory_avg"":7,""cold_start"":false,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577566248,""LambdaInsights"":{""ShareTelemetry"":true}},""memory_utilization"":4,""tmp_free"":4195139584,""billed_duration"":10,""billed_mb_ms"":30080,""agent_memory_max"":7,""duration"":9,""tmp_used"":16793600,""used_memory_max"":147,""threads_max"":14,""tmp_max"":4211933184,""request_id"":""3c037def-8120-4ee5-adaa-8443e146dd2d"",""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""cpu_user_time"":10,""cpu_total_time"":10,""total_network"":12203,""fd_max"":1024,""tx_bytes"":6368,""event_type"":""performance"",""cpu_system_time"":0,""fd_use"":15,""total_memory"":3008,""rx_bytes"":5835}"
1766577568426,"{""tx_bytes"":6236,""total_network"":11939,""memory_utilization"":4,""total_memory"":3008,""agent_memory_max"":7,""agent_memory_avg"":7,""fd_max"":1024,""event_type"":""performance"",""cpu_system_time"":0,""cpu_total_time"":10,""tmp_free"":4195139584,""request_id"":""78c7cdac-44f0-4035-a1a6-8a0c2dc907f2"",""fd_use"":15,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577567330,""LambdaInsights"":{""ShareTelemetry"":true}},""billed_mb_ms"":30080,""threads_max"":14,""rx_bytes"":5703,""cpu_user_time"":10,""duration"":9,""tmp_used"":16793600,""cold_start"":false,""tmp_max"":4211933184,""function_name"":""cr2a-api"",""used_memory_max"":147,""agent_version"":""1.0.660.0"",""billed_duration"":10}"
1766577569516,"{""cpu_total_time"":20,""agent_version"":""1.0.660.0"",""total_network"":19436,""memory_utilization"":4,""cpu_user_time"":20,""cpu_system_time"":0,""agent_memory_max"":7,""total_memory"":3008,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577568426,""LambdaInsights"":{""ShareTelemetry"":true}},""duration"":9,""agent_memory_avg"":7,""fd_use"":12,""fd_max"":1024,""function_name"":""cr2a-api"",""rx_bytes"":6331,""event_type"":""performance"",""billed_mb_ms"":30080,""used_memory_max"":147,""cold_start"":false,""tmp_used"":16793600,""request_id"":""27e8a47b-7989-4dfa-9ccd-a5034b33bf89"",""threads_max"":13,""tx_bytes"":13105,""billed_duration"":10,""tmp_free"":4195139584}"
1766577570621,"{""threads_max"":14,""tmp_free"":4195139584,""memory_utilization"":4,""duration"":12,""total_memory"":3008,""cpu_total_time"":20,""function_name"":""cr2a-api"",""cold_start"":false,""event_type"":""performance"",""request_id"":""9498671a-e441-4f07-9e64-9c4ba5c813c2"",""tmp_max"":4211933184,""used_memory_max"":147,""billed_mb_ms"":39104,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577569516,""LambdaInsights"":{""ShareTelemetry"":true}},""tx_bytes"":6368,""billed_duration"":13,""agent_memory_max"":7,""tmp_used"":16793600,""fd_max"":1024,""agent_version"":""1.0.660.0"",""cpu_user_time"":0,""total_network"":12204,""fd_use"":15,""rx_bytes"":5836,""cpu_system_time"":20,""agent_memory_avg"":7}"
1766577571722,"{""tmp_used"":16793600,""agent_memory_avg"":7,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577570621,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_version"":""1.0.660.0"",""billed_mb_ms"":30080,""event_type"":""performance"",""duration"":9,""rx_bytes"":5703,""cpu_system_time"":0,""threads_max"":14,""tx_bytes"":6236,""cpu_total_time"":0,""request_id"":""5501a6b7-1314-40f6-9103-87faae5a7803"",""cpu_user_time"":0,""billed_duration"":10,""memory_utilization"":4,""total_memory"":3008,""fd_use"":15,""agent_memory_max"":7,""tmp_max"":4211933184,""cold_start"":false,""function_name"":""cr2a-api"",""fd_max"":1024,""tmp_free"":4195139584,""total_network"":11939,""used_memory_max"":147}"
1766577572804,"{""request_id"":""09c5bc63-98ec-4808-ac1d-9b1b9c5f803c"",""used_memory_max"":147,""fd_max"":1024,""memory_utilization"":4,""cpu_user_time"":0,""agent_memory_avg"":7,""billed_mb_ms"":30080,""event_type"":""performance"",""rx_bytes"":3687,""billed_duration"":10,""duration"":9,""cpu_total_time"":0,""tmp_free"":4195139584,""total_memory"":3008,""tmp_used"":16793600,""tx_bytes"":6236,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577571722,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_memory_max"":7,""fd_use"":12,""cold_start"":false,""cpu_system_time"":0,""tmp_max"":4211933184,""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""total_network"":9923,""threads_max"":13}"
1766577573898,"{""agent_memory_max"":7,""function_name"":""cr2a-api"",""memory_utilization"":4,""cpu_system_time"":0,""threads_max"":13,""fd_use"":12,""tx_bytes"":13232,""cold_start"":false,""cpu_user_time"":10,""used_memory_max"":147,""duration"":10,""total_network"":21646,""rx_bytes"":8414,""tmp_free"":4195139584,""tmp_used"":16793600,""billed_mb_ms"":33088,""request_id"":""ec0a3ffc-0174-47b1-aecc-bca0644b9431"",""fd_max"":1024,""agent_version"":""1.0.660.0"",""event_type"":""performance"",""agent_memory_avg"":7,""total_memory"":3008,""cpu_total_time"":10,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577572804,""LambdaInsights"":{""ShareTelemetry"":true}},""billed_duration"":11}"
1766577574989,"{""function_name"":""cr2a-api"",""memory_utilization"":4,""billed_duration"":11,""used_memory_max"":147,""agent_memory_max"":7,""fd_max"":1024,""billed_mb_ms"":33088,""cpu_user_time"":10,""duration"":10,""cpu_system_time"":0,""total_memory"":3008,""cpu_total_time"":10,""threads_max"":14,""fd_use"":15,""agent_memory_avg"":7,""tmp_free"":4195139584,""tmp_max"":4211933184,""request_id"":""5641450b-6172-4613-a829-dc14c722954d"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577573898,""LambdaInsights"":{""ShareTelemetry"":true}},""rx_bytes"":5704,""cold_start"":false,""tmp_used"":16793600,""event_type"":""performance"",""total_network"":11940,""tx_bytes"":6236,""agent_version"":""1.0.660.0""}"
1766577576096,"{""cpu_total_time"":0,""agent_version"":""1.0.660.0"",""event_type"":""performance"",""billed_duration"":11,""cpu_system_time"":0,""used_memory_max"":147,""rx_bytes"":5836,""tx_bytes"":6368,""tmp_used"":16793600,""billed_mb_ms"":33088,""function_name"":""cr2a-api"",""memory_utilization"":4,""tmp_free"":4195139584,""tmp_max"":4211933184,""total_memory"":3008,""cpu_user_time"":0,""agent_memory_avg"":7,""fd_use"":12,""total_network"":12204,""fd_max"":1024,""request_id"":""47fd187d-0200-4b50-a8ff-ad5b5fddfc05"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577574989,""LambdaInsights"":{""ShareTelemetry"":true}},""threads_max"":14,""cold_start"":false,""agent_memory_max"":7,""duration"":10}"
1766577577176,"{""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577576096,""LambdaInsights"":{""ShareTelemetry"":true}},""duration"":10,""fd_use"":15,""tmp_used"":16793600,""agent_version"":""1.0.660.0"",""billed_mb_ms"":33088,""cpu_total_time"":20,""rx_bytes"":5770,""total_memory"":3008,""total_network"":14100,""tx_bytes"":8330,""cpu_user_time"":10,""tmp_free"":4195139584,""request_id"":""19af95fb-250a-411c-bd68-f360ad36dfbc"",""cold_start"":false,""event_type"":""performance"",""memory_utilization"":4,""tmp_max"":4211933184,""threads_max"":14,""cpu_system_time"":10,""fd_max"":1024,""function_name"":""cr2a-api"",""billed_duration"":11,""used_memory_max"":147,""agent_memory_avg"":7,""agent_memory_max"":7}"
1766577578270,"{""cpu_user_time"":0,""agent_memory_max"":7,""request_id"":""1077f70a-76c1-4cc3-84bc-e4d8fad9004b"",""fd_max"":1024,""total_memory"":3008,""billed_mb_ms"":30080,""tx_bytes"":11079,""rx_bytes"":6265,""agent_version"":""1.0.660.0"",""cold_start"":false,""tmp_used"":16793600,""agent_memory_avg"":7,""billed_duration"":10,""memory_utilization"":4,""threads_max"":14,""fd_use"":15,""tmp_free"":4195139584,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577577176,""LambdaInsights"":{""ShareTelemetry"":true}},""function_name"":""cr2a-api"",""event_type"":""performance"",""cpu_system_time"":10,""used_memory_max"":147,""total_network"":17344,""cpu_total_time"":10,""duration"":9}"
1766577579355,"{""cold_start"":false,""cpu_total_time"":0,""agent_memory_max"":7,""cpu_system_time"":0,""fd_max"":1024,""used_memory_max"":147,""tmp_max"":4211933184,""tmp_used"":16793600,""function_name"":""cr2a-api"",""event_type"":""performance"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577578270,""LambdaInsights"":{""ShareTelemetry"":true}},""total_network"":12071,""duration"":9,""billed_duration"":10,""tmp_free"":4195139584,""fd_use"":15,""total_memory"":3008,""cpu_user_time"":0,""agent_version"":""1.0.660.0"",""rx_bytes"":5769,""memory_utilization"":4,""billed_mb_ms"":30080,""agent_memory_avg"":7,""threads_max"":14,""request_id"":""8f10f4d4-02c4-4b81-b00c-bd91a6e8ae85"",""tx_bytes"":6302}"
1766577580436,"{""fd_use"":15,""cpu_system_time"":10,""cpu_total_time"":20,""agent_memory_avg"":7,""threads_max"":14,""function_name"":""cr2a-api"",""tmp_free"":4195139584,""fd_max"":1024,""event_type"":""performance"",""total_memory"":3008,""duration"":9,""memory_utilization"":4,""agent_memory_max"":7,""rx_bytes"":5703,""used_memory_max"":147,""total_network"":11939,""billed_mb_ms"":30080,""tx_bytes"":6236,""billed_duration"":10,""cpu_user_time"":10,""tmp_max"":4211933184,""tmp_used"":16793600,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577579355,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""request_id"":""4b38f067-e249-49f9-8087-67981b76472b"",""agent_version"":""1.0.660.0""}"
